"","race","age","yeardth","rate","count","pop","yearbth","mod","modnotreat","modcrazytreat"
"969","Black",22.5,1977,0,0,2521659,1954.5,0,0,0
"970","White",22.5,1977,0,0,17365379,1954.5,8.88241194383762e-08,8.88241194383762e-08,8.88241194383762e-08
"971","Black",27.5,1982,0,0,2537931,1954.5,0,0,0
"972","White",27.5,1982,0,0,17537602,1954.5,9.67661679939937e-08,9.67661679939937e-08,9.67661679939937e-08
"973","Black",32.5,1987,0,0,2543280,1954.5,0,0,0
"974","White",32.5,1987,0,0,17613892,1954.5,1.02473775455599e-07,1.03540852421817e-07,1.01646589986018e-07
"975","Black",37.5,1992,0,0,2580150,1954.5,4.4589697738197e-07,4.90452891900445e-07,2.90653876204154e-07
"976","White",37.5,1992,0,0,17660404,1954.5,1.29110008792163e-07,1.42067697674902e-07,1.18961801770539e-07
"977","Black",42.5,1997,0.4,10,2589178,1954.5,1.84111927147044e-06,2.03934972929586e-06,1.12018027861654e-06
"978","White",42.5,1997,0.1,16,17689195,1954.5,5.73537392388293e-07,7.509703064164e-07,4.34930394859209e-07
"979","Black",47.5,2002,1.2,31,2561175,1954.5,6.98742009962406e-06,7.74893481595104e-06,4.19507014863629e-06
"980","White",47.5,2002,0.3,48,17554010,1954.5,2.56790215315274e-06,3.44445734809016e-06,1.86966384061777e-06
"981","Black",52.5,2007,3.4,87,2553937,1954.5,2.88796229460416e-05,3.20471448782991e-05,1.72760377809069e-05
"982","White",52.5,2007,1.4,243,17375666,1954.5,1.14206894062614e-05,1.53810343129992e-05,8.25131899889312e-06
"983","Black",57.5,2012,9,223,2490106,1954.5,0.000106181399910197,0.000117739008481933,6.35747024157644e-05
"984","White",57.5,2012,3.6,616,17047094,1954.5,3.98828053281723e-05,5.35625655068353e-05,2.88019936899716e-05
"985","Black",17.5,1973,0,0,2716610,1955.5,0,0,0
"986","White",17.5,1973,0,0,17582814,1955.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"987","Black",22.5,1978,0,0,2600208,1955.5,0,0,0
"988","White",22.5,1978,0,0,17696276,1955.5,8.88241194383762e-08,8.88241194383762e-08,8.88241194383762e-08
"989","Black",27.5,1983,0,0,2616162,1955.5,0,0,0
"990","White",27.5,1983,0,0,17861262,1955.5,9.67661679939937e-08,9.67661679939937e-08,9.67661679939937e-08
"991","Black",32.5,1988,0,0,2619302,1955.5,0,0,0
"992","White",32.5,1988,0,0,17907391,1955.5,1.01882672775225e-07,1.03540852421817e-07,1.00589069323913e-07
"993","Black",37.5,1993,0,0,2676417,1955.5,4.40654730551778e-07,4.90452891900445e-07,2.66833952559681e-07
"994","White",37.5,1993,0,0,18060954,1955.5,1.27541883781684e-07,1.42067697674902e-07,1.16107910530342e-07
"995","Black",42.5,1998,0,0,2683379,1955.5,1.83753129961797e-06,2.03934972929586e-06,1.1017497736678e-06
"996","White",42.5,1998,0.1,24,18048574,1955.5,5.72349294968304e-07,7.509703064164e-07,4.3263514329332e-07
"997","Black",47.5,2003,1.1,28,2652352,1955.5,6.98509043549576e-06,7.74893481595104e-06,4.1810277628982e-06
"998","White",47.5,2003,0.4,71,17882738,1955.5,2.56702457603708e-06,3.44445734809016e-06,1.86783858217121e-06
"999","Black",52.5,2008,3.9,104,2653007,1955.5,2.88782393009018e-05,3.20471448782991e-05,1.72655559510763e-05
"1000","White",52.5,2008,1.4,251,17721918,1955.5,1.14200641511963e-05,1.53810343129992e-05,8.24988820796374e-06
"1001","Black",57.5,2013,9.4,243,2573260,1955.5,0.000106180714995332,0.000117739008481933,6.35670899990203e-05
"1002","White",57.5,2013,3.6,616,17332785,1955.5,3.98823834722362e-05,5.35625655068353e-05,2.88008926162642e-05
"1003","Black",12.5,1969,0,0,2785760,1956.5,0,0,0
"1004","White",12.5,1969,0,0,17590787,1956.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1005","Black",17.5,1974,0,0,2795284,1956.5,0,0,0
"1006","White",17.5,1974,0,0,17812720,1956.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1007","Black",22.5,1979,0,0,2673285,1956.5,0,0,0
"1008","White",22.5,1979,0,0,17941626,1956.5,8.88241194383762e-08,8.88241194383762e-08,8.88241194383762e-08
"1009","Black",27.5,1984,0,0,2682852,1956.5,0,0,0
"1010","White",27.5,1984,0,0,18078141,1956.5,9.66682204305635e-08,9.67661679939937e-08,9.65938347555014e-08
"1011","Black",32.5,1989,0,0,2682051,1956.5,0,0,0
"1012","White",32.5,1989,0,0,18091732,1956.5,1.01209311778786e-07,1.03540852421817e-07,9.93771987807225e-08
"1013","Black",37.5,1994,0,0,2754526,1956.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1014","White",37.5,1994,0,0,18348589,1956.5,1.26442567537346e-07,1.42067697674902e-07,1.14071223645907e-07
"1015","Black",42.5,1999,0,0,2759473,1956.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1016","White",42.5,1999,0.1,21,18300370,1956.5,5.71522426144916e-07,7.509703064164e-07,4.31002585088638e-07
"1017","Black",47.5,2004,1.3,35,2728031,1956.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1018","White",47.5,2004,0.4,65,18105888,1956.5,2.56641998785249e-06,3.44445734809016e-06,1.86654582953548e-06
"1019","Black",52.5,2009,4.1,113,2735496,1956.5,2.88778013492511e-05,3.20471448782991e-05,1.72621379801668e-05
"1020","White",52.5,2009,1.3,228,17958448,1956.5,1.14196398552642e-05,1.53810343129992e-05,8.24888045420333e-06
"1021","Black",57.5,2014,9.7,256,2643322,1956.5,0.000106180504853621,0.000117739008481933,6.35646165473034e-05
"1022","White",57.5,2014,3.4,602,17521332,1956.5,3.98821041772192e-05,5.35625655068353e-05,2.88001228533755e-05
"1023","Black",12.5,1970,0,0,2823966,1957.5,0,0,0
"1024","White",12.5,1970,0,0,17757374,1957.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1025","Black",17.5,1975,0,0,2863622,1957.5,0,0,0
"1026","White",17.5,1975,0,0,17979453,1957.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1027","Black",22.5,1980,0,0,2758098,1957.5,0,0,0
"1028","White",22.5,1980,0,0,18106008,1957.5,8.88241194383762e-08,8.88241194383762e-08,8.88241194383762e-08
"1029","Black",27.5,1985,0,0,2727082,1957.5,0,0,0
"1030","White",27.5,1985,0,0,18210080,1957.5,9.64646396122413e-08,9.67661679939937e-08,9.62340239644436e-08
"1031","Black",32.5,1990,0,0,2732910,1957.5,0,0,0
"1032","White",32.5,1990,0,0,18269022,1957.5,1.00411517866762e-07,1.03540852421817e-07,9.79355038583801e-08
"1033","Black",37.5,1995,0,0,2819263,1957.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1034","White",37.5,1995,0,0,18599375,1957.5,1.25591948788463e-07,1.42067697674902e-07,1.12464339141848e-07
"1035","Black",42.5,2000,0,0,2825408,1957.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1036","White",42.5,2000,0.1,12,18506460,1957.5,5.70887862195268e-07,7.509703064164e-07,4.29719251257239e-07
"1037","Black",47.5,2005,0.9,24,2808302,1957.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1038","White",47.5,2005,0.4,69,18328240,1957.5,2.56596141021461e-06,3.44445734809016e-06,1.86553438266547e-06
"1039","Black",52.5,2010,3.8,107,2816000,1957.5,2.88778013492511e-05,3.20471448782991e-05,1.72621379801668e-05
"1040","White",52.5,2010,1.4,253,18177878,1957.5,1.1419323741185e-05,1.53810343129992e-05,8.24809687041295e-06
"1041","Black",12.5,1971,0,0,2861226,1958.5,0,0,0
"1042","White",12.5,1971,0,0,17923897,1958.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1043","Black",17.5,1976,0,0,2920607,1958.5,0,0,0
"1044","White",17.5,1976,0,0,18161558,1958.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1045","Black",22.5,1981,0,0,2803492,1958.5,0,0,0
"1046","White",22.5,1981,0,0,18298630,1958.5,8.88241194383762e-08,8.88241194383762e-08,8.88241194383762e-08
"1047","Black",27.5,1986,0,0,2767052,1958.5,0,0,0
"1048","White",27.5,1986,0,0,18355315,1958.5,9.61462615992755e-08,9.67661679939937e-08,9.56688785517543e-08
"1049","Black",32.5,1991,0,0,2781889,1958.5,0,0,0
"1050","White",32.5,1991,0,0,18537342,1958.5,9.95075866312082e-08,1.03540852421817e-07,9.62942177214878e-08
"1051","Black",37.5,1996,0,0,2866604,1958.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1052","White",37.5,1996,0,0,18805391,1958.5,1.2478810391604e-07,1.42067697674902e-07,1.10926713333211e-07
"1053","Black",42.5,2001,0.4,11,2879850,1958.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1054","White",42.5,2001,0.1,16,18711376,1958.5,5.70291475959944e-07,7.509703064164e-07,4.28494166352623e-07
"1055","Black",47.5,2006,0.9,26,2865437,1958.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1056","White",47.5,2006,0.4,66,18528638,1958.5,2.56553383383331e-06,3.44445734809016e-06,1.86457183102841e-06
"1057","Black",52.5,2011,3.6,104,2856968,1958.5,2.88778013492511e-05,3.20471448782991e-05,1.72621379801668e-05
"1058","White",52.5,2011,1.2,219,18332249,1958.5,1.1419032647937e-05,1.53810343129992e-05,8.24735423709633e-06
"1059","Black",12.5,1972,0,0,2873682,1959.5,0,0,0
"1060","White",12.5,1972,0,0,17882687,1959.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1061","Black",17.5,1977,0,0,2943488,1959.5,0,0,0
"1062","White",17.5,1977,0,0,18121128,1959.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1063","Black",22.5,1982,0,0,2825335,1959.5,0,0,0
"1064","White",22.5,1982,0,0,18260515,1959.5,8.88241194383762e-08,8.88241194383762e-08,8.88241194383762e-08
"1065","Black",27.5,1987,0,0,2780503,1959.5,0,0,0
"1066","White",27.5,1987,0,0,18269457,1959.5,9.56990908109657e-08,9.67661679939937e-08,9.48719051732526e-08
"1067","Black",32.5,1992,0,0,2822229,1959.5,0,0,0
"1068","White",32.5,1992,0,0,18650587,1959.5,9.85048941059009e-08,1.03540852421817e-07,9.44646826938241e-08
"1069","Black",37.5,1997,0,0,2899819,1959.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1070","White",37.5,1997,0,0,18853362,1959.5,1.24029188134944e-07,1.42067697674902e-07,1.0945599865307e-07
"1071","Black",42.5,2002,0,0,2907881,1959.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1072","White",42.5,2002,0.1,19,18718088,1959.5,5.69731726355178e-07,7.509703064164e-07,4.27325335753499e-07
"1073","Black",47.5,2007,1.1,32,2897758,1959.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1074","White",47.5,2007,0.3,61,18539693,1959.5,2.56513597376315e-06,3.44445734809016e-06,1.86365648074958e-06
"1075","Black",52.5,2012,3.9,112,2873972,1959.5,2.88778013492511e-05,3.20471448782991e-05,1.72621379801668e-05
"1076","White",52.5,2012,1.5,267,18302639,1959.5,1.14187655065057e-05,1.53810343129992e-05,8.24665111673672e-06
"1077","Black",12.5,1973,0,0,2884283,1960.5,0,0,0
"1078","White",12.5,1973,0,0,17775886,1960.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1079","Black",17.5,1978,0,0,2969957,1960.5,0,0,0
"1080","White",17.5,1978,0,0,18030075,1960.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1081","Black",22.5,1983,0,0,2848516,1960.5,0,0,0
"1082","White",22.5,1983,0,0,18152970,1960.5,8.88241194383762e-08,8.88241194383762e-08,8.88241194383762e-08
"1083","Black",27.5,1988,0,0,2791751,1960.5,0,0,0
"1084","White",27.5,1988,0,0,18100001,1960.5,9.51079880138951e-08,9.67661679939937e-08,9.38143843022623e-08
"1085","Black",32.5,1993,0,0,2855790,1960.5,0,0,0
"1086","White",32.5,1993,0,0,18663083,1960.5,9.75549222485331e-08,1.03540852421817e-07,9.27119250320738e-08
"1087","Black",37.5,1998,0,0,2929996,1960.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1088","White",37.5,1998,0,0,18804453,1960.5,1.23313421595091e-07,1.42067697674902e-07,1.08049922711537e-07
"1089","Black",42.5,2003,0,0,2932889,1960.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1090","White",42.5,2003,0.1,15,18648111,1960.5,5.69207127072284e-07,7.509703064164e-07,4.26210828890608e-07
"1091","Black",47.5,2008,1.1,33,2928535,1960.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1092","White",47.5,2008,0.3,61,18480770,1960.5,2.56476659122147e-06,3.44445734809016e-06,1.86278669251835e-06
"1093","Black",52.5,2013,3.3,95,2893514,1960.5,2.88778013492511e-05,3.20471448782991e-05,1.72621379801668e-05
"1094","White",52.5,2013,1.4,250,18226079,1960.5,1.14185212867376e-05,1.53810343129992e-05,8.24598611828544e-06
"1095","Black",7.5,1969,0,0,2793929,1961.5,0,0,0
"1096","White",7.5,1969,0,0,17391934,1961.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1097","Black",12.5,1974,0,0,2883911,1961.5,0,0,0
"1098","White",12.5,1974,0,0,17638349,1961.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1099","Black",17.5,1979,0,0,2984739,1961.5,0,0,0
"1100","White",17.5,1979,0,0,17901621,1961.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1101","Black",22.5,1984,0,0,2859937,1961.5,0,0,0
"1102","White",22.5,1984,0,0,18005035,1961.5,8.87261718508724e-08,8.88241194383762e-08,8.86517861575269e-08
"1103","Black",27.5,1989,0,0,2787605,1961.5,0,0,0
"1104","White",27.5,1989,0,0,17882125,1961.5,9.44346268875175e-08,9.67661679939937e-08,9.26025135249905e-08
"1105","Black",32.5,1994,0,0,2878994,1961.5,0,0,0
"1106","White",32.5,1994,0,0,18615127,1961.5,9.66556177175925e-08,1.03540852421817e-07,9.10333566434943e-08
"1107","Black",37.5,1999,0,0,2951465,1961.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1108","White",37.5,1999,0,0,18698430,1961.5,1.22639087213162e-07,1.42067697674902e-07,1.06706285926901e-07
"1109","Black",42.5,2004,0,0,2961739,1961.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1110","White",42.5,2004,0.1,17,18604215,1961.5,5.68716244739715e-07,7.509703064164e-07,4.25148777226763e-07
"1111","Black",47.5,2009,0.8,24,2959025,1961.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1112","White",47.5,2009,0.4,66,18437008,1961.5,2.56442449203128e-06,3.44445734809016e-06,1.86196087986585e-06
"1113","Black",52.5,2014,3.1,90,2906584,1961.5,2.88778013492511e-05,3.20471448782991e-05,1.72621379801668e-05
"1114","White",52.5,2014,1.3,234,18144300,1961.5,1.14182989960224e-05,1.53810343129992e-05,8.24535789569356e-06
"1115","Black",7.5,1970,0,0,2752213,1962.5,0,0,0
"1116","White",7.5,1970,0,0,16881428,1962.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1117","Black",12.5,1975,0,0,2884463,1962.5,0,0,0
"1118","White",12.5,1975,0,0,17367067,1962.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1119","Black",17.5,1980,0,0,3007244,1962.5,0,0,0
"1120","White",17.5,1980,0,0,17605898,1962.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1121","Black",22.5,1985,0,0,2862370,1962.5,0,0,0
"1122","White",22.5,1985,0,0,17704961,1962.5,8.85225909832923e-08,8.88241194383762e-08,8.82919752794014e-08
"1123","Black",27.5,1990,0,0,2779864,1962.5,0,0,0
"1124","White",27.5,1990,0,0,17573758,1962.5,9.36368328240297e-08,9.67661679939937e-08,9.11608183285921e-08
"1125","Black",32.5,1995,0,0,2881162,1962.5,0,0,0
"1126","White",32.5,1995,0,0,18369220,1962.5,9.58049990577734e-08,1.03540852421817e-07,8.94264721891688e-08
"1127","Black",37.5,2000,0,0,2950143,1962.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1128","White",37.5,2000,0,0,18423888,1962.5,1.22004528574743e-07,1.42067697674902e-07,1.05422959231038e-07
"1129","Black",42.5,2005,0,0,2960519,1962.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1130","White",42.5,2005,0.1,13,18351355,1962.5,5.68257697144976e-07,7.509703064164e-07,4.24137372300239e-07
"1131","Black",47.5,2010,1.5,44,2958711,1962.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1132","White",47.5,2010,0.4,79,18180008,1962.5,2.56410852511494e-06,3.44445734809016e-06,1.86117750749665e-06
"1133","Black",7.5,1971,0,0,2710174,1963.5,0,0,0
"1134","White",7.5,1971,0,0,16371307,1963.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1135","Black",12.5,1976,0,0,2851532,1963.5,0,0,0
"1136","White",12.5,1976,0,0,16834680,1963.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1137","Black",17.5,1981,0,0,2973366,1963.5,0,0,0
"1138","White",17.5,1981,0,0,17036863,1963.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1139","Black",22.5,1986,0,0,2838747,1963.5,0,0,0
"1140","White",22.5,1986,0,0,17178617,1963.5,8.81606410256183e-08,8.88241194383762e-08,8.76484093773274e-08
"1141","Black",27.5,1991,0,0,2777938,1963.5,0,0,0
"1142","White",27.5,1991,0,0,17186425,1963.5,9.26997399417568e-08,9.67661679939937e-08,8.94563255210402e-08
"1143","Black",32.5,1996,0,0,2877987,1963.5,0,0,0
"1144","White",32.5,1996,0,0,17921792,1963.5,9.49765084487595e-08,1.03540852421817e-07,8.78384461408365e-08
"1145","Black",37.5,2001,0,0,2935046,1963.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1146","White",37.5,2001,0,0,17985693,1963.5,1.21390434570765e-07,1.42067697674902e-07,1.04158241487262e-07
"1147","Black",42.5,2006,0.4,11,2951389,1963.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1148","White",42.5,2006,0.1,25,17917407,1963.5,5.67818050191876e-07,7.509703064164e-07,4.23144245374397e-07
"1149","Black",47.5,2011,0.9,25,2936182,1963.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1150","White",47.5,2011,0.3,58,17715367,1963.5,2.56380999182077e-06,3.44445734809016e-06,1.86041201641031e-06
"1151","Black",7.5,1972,0,0,2648869,1964.5,0,0,0
"1152","White",7.5,1972,0,0,15861548,1964.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1153","Black",12.5,1977,0,0,2794749,1964.5,0,0,0
"1154","White",12.5,1977,0,0,16300300,1964.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1155","Black",17.5,1982,0,0,2920335,1964.5,0,0,0
"1156","White",17.5,1982,0,0,16484065,1964.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1157","Black",22.5,1987,0,0,2790890,1964.5,0,0,0
"1158","White",22.5,1987,0,0,16648226,1964.5,8.75805350633688e-08,8.88241194383762e-08,8.66109807759086e-08
"1159","Black",27.5,1992,0,0,2751075,1964.5,0,0,0
"1160","White",27.5,1992,0,0,16756767,1964.5,9.15960712294181e-08,9.67661679939937e-08,8.74331624296559e-08
"1161","Black",32.5,1997,0,0,2843819,1964.5,0,0,0
"1162","White",32.5,1997,0,0,17429020,1964.5,9.41427480238586e-08,1.03540852421817e-07,8.621351341522e-08
"1163","Black",37.5,2002,0,0,2892923,1964.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1164","White",37.5,2002,0,0,17512879,1964.5,1.20777108768791e-07,1.42067697674902e-07,1.02868307508614e-07
"1165","Black",42.5,2007,0,0,2915296,1964.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1166","White",42.5,2007,0.1,12,17452976,1964.5,5.67383842154758e-07,7.509703064164e-07,4.22135581376108e-07
"1167","Black",47.5,2012,1,29,2897033,1964.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1168","White",47.5,2012,0.4,66,17269456,1964.5,2.56352044342049e-06,3.44445734809016e-06,1.8596389620861e-06
"1169","Black",3.5,1969,0,0,1946757,1965.5,0,0,0
"1170","White",3.5,1969,0,0,11462122,1965.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1171","Black",7.5,1973,0,0,2582069,1965.5,0,0,0
"1172","White",7.5,1973,0,0,15343978,1965.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1173","Black",12.5,1978,0,0,2733851,1965.5,0,0,0
"1174","White",12.5,1978,0,0,15763636,1965.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1175","Black",17.5,1983,0,0,2861172,1965.5,0,0,0
"1176","White",17.5,1983,0,0,15950814,1965.5,6.76944351025831e-08,6.76944351025831e-08,6.76944351025831e-08
"1177","Black",22.5,1988,0,0,2735602,1965.5,0,0,0
"1178","White",22.5,1988,0,0,16141193,1965.5,8.67598718693862e-08,8.88241194383762e-08,8.51362258811701e-08
"1179","Black",27.5,1993,0,0,2719348,1965.5,0,0,0
"1180","White",27.5,1993,0,0,16325557,1965.5,9.04720596307713e-08,9.67661679939937e-08,8.53447234425759e-08
"1181","Black",32.5,1998,0,0,2811491,1965.5,0,0,0
"1182","White",32.5,1998,0,0,16949064,1965.5,9.32983198987551e-08,1.03540852421817e-07,8.45403803793818e-08
"1183","Black",37.5,2003,0,0,2845698,1965.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1184","White",37.5,2003,0,0,17042787,1965.5,1.20160759861486e-07,1.42067697674902e-07,1.01544390449725e-07
"1185","Black",42.5,2008,0,0,2876641,1965.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1186","White",42.5,2008,0.1,11,17001924,1965.5,5.66952578075091e-07,7.509703064164e-07,4.21104728360331e-07
"1187","Black",47.5,2013,0.7,19,2855235,1965.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1188","White",47.5,2013,0.4,72,16825543,1965.5,2.56323842317748e-06,3.44445734809016e-06,1.85885345763597e-06
"1189","Black",2.5,1969,0,0,477057,1966.5,0,0,0
"1190","White",2.5,1969,0,0,2962153,1966.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1191","Black",3.5,1970,0,0,1953652,1966.5,0,0,0
"1192","White",3.5,1970,0,0,11490966,1966.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1193","Black",7.5,1974,0,0,2531049,1966.5,0,0,0
"1194","White",7.5,1974,0,0,14909885,1966.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1195","Black",12.5,1979,0,0,2688998,1966.5,0,0,0
"1196","White",12.5,1979,0,0,15314993,1966.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1197","Black",17.5,1984,0,0,2803476,1966.5,0,0,0
"1198","White",17.5,1984,0,0,15524891,1966.5,6.7498539785618e-08,6.76944351025831e-08,6.73497682910852e-08
"1199","Black",22.5,1989,0,0,2687159,1966.5,0,0,0
"1200","White",22.5,1989,0,0,15755192,1966.5,8.57502852469272e-08,8.88241194383762e-08,8.33104714900861e-08
"1201","Black",27.5,1994,0,0,2674792,1966.5,0,0,0
"1202","White",27.5,1994,0,0,16011025,1966.5,8.93183121349456e-08,9.67661679939937e-08,8.31726799500758e-08
"1203","Black",32.5,1999,0,0,2767042,1966.5,0,0,0
"1204","White",32.5,1999,0,0,16598453,1966.5,9.24363592029166e-08,1.03540852421817e-07,8.28045738029422e-08
"1205","Black",37.5,2004,0,0,2793670,1966.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1206","White",37.5,2004,0,0,16665984,1966.5,1.1953657507573e-07,1.42067697674902e-07,1.00175251678947e-07
"1207","Black",42.5,2009,0,0,2825512,1966.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1208","White",42.5,2009,0.1,11,16618936,1966.5,5.66521100618495e-07,7.509703064164e-07,4.20043155137858e-07
"1209","Black",47.5,2014,0.9,24,2805600,1966.5,6.9843435181944e-06,7.74893481595104e-06,4.17643721517431e-06
"1210","White",47.5,2014,0.4,60,16475874,1966.5,2.56296209918006e-06,3.44445734809016e-06,1.85804923156099e-06
"1211","Black",2.5,1970,0,0,478857,1967.5,0,0,0
"1212","White",2.5,1970,0,0,2970889,1967.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1213","Black",3.5,1971,0,0,1936631,1967.5,0,0,0
"1214","White",3.5,1971,0,0,11471373,1967.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1215","Black",7.5,1975,0,0,2509497,1967.5,0,0,0
"1216","White",7.5,1975,0,0,14715365,1967.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1217","Black",12.5,1980,0,0,2682210,1967.5,0,0,0
"1218","White",12.5,1980,0,0,15078469,1967.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1219","Black",17.5,1985,0,0,2754950,1967.5,0,0,0
"1220","White",17.5,1985,0,0,15337032,1967.5,6.70913777330851e-08,6.76944351025831e-08,6.66301459737145e-08
"1221","Black",22.5,1990,0,0,2656342,1967.5,0,0,0
"1222","White",22.5,1990,0,0,15635175,1967.5,8.44969748011232e-08,8.88241194383762e-08,8.10335272160798e-08
"1223","Black",27.5,1995,0,0,2663196,1967.5,0,0,0
"1224","White",27.5,1995,0,0,15914640,1967.5,8.81235738591231e-08,9.67661679939937e-08,8.08949143900922e-08
"1225","Black",32.5,2000,0,0,2752230,1967.5,0,0,0
"1226","White",32.5,2000,0,0,16459992,1967.5,9.15486594910434e-08,1.03540852421817e-07,8.09886373660032e-08
"1227","Black",37.5,2005,0,0,2780019,1967.5,4.38954833633025e-07,4.90452891900445e-07,2.59021948599856e-07
"1228","White",37.5,2005,0,0,16543036,1967.5,1.18898821436935e-07,1.42067697674902e-07,9.87473452916391e-08
"1229","Black",42.5,2010,0,0,2815228,1967.5,1.83637290499562e-06,2.03934972929586e-06,1.0957136487715e-06
"1230","White",42.5,2010,0.1,11,16496154,1967.5,5.66085671260916e-07,7.509703064164e-07,4.18940588640872e-07
"1231","Black",2.5,1971,0,0,504029,1968.5,0,0,0
"1232","White",2.5,1971,0,0,3029054,1968.5,2.66137837274036e-08,2.66137837274036e-08,2.66137837274036e-08
"1233","Black",3.5,1972,0,0,1968373,1968.5,0,0,0
"1234","White",3.5,1972,0,0,11566833,1968.5,4.36640559652072e-08,4.36640559652072e-08,4.36640559652072e-08
"1235","Black",7.5,1976,0,0,2525041,1968.5,0,0,0
"1236","White",7.5,1976,0,0,14759098,1968.5,6.30295173942543e-08,6.30295173942543e-08,6.30295173942543e-08
"1237","Black",12.5,1981,0,0,2688548,1968.5,0,0,0
"1238","White",12.5,1981,0,0,15094713,1968.5,5.37651090960793e-08,5.37651090960793e-08,5.37651090960793e-08
"1239","Black",17.5,1986,0,0,2764604,1968.5,0,0,0
